time, ax, ay, az, gx, gy, gz, mx, my, mz
   687987430,   +0.00000,    -0.00732,    +0.99991,   +0.10734,    +0.07208,    +0.00489,  -14.79000,   -55.04200,    +1.85600
   687998677,   +0.00000,    -0.01025,    +0.99991,   +0.10612,    +0.07086,    +0.00367,  -14.15200,   -54.57800,    +2.03000
   688009949,   -0.00293,    -0.00805,    +0.98966,   +0.10978,    +0.07453,    +0.00000,  -14.26800,   -54.98400,    +1.79800
   688021196,   -0.00805,    -0.01318,    +0.99479,   +0.11101,    +0.07575,    +0.00000,  -14.50000,   -54.52000,    +1.16000
   688032445,   +0.00220,    -0.00878,    +0.99918,   +0.10978,    +0.07697,    +0.00244,  -14.79000,   -55.10000,    +2.32000
   688043718,   -0.01025,    -0.00512,    +0.99918,   +0.10978,    +0.07330,    +0.00122,  -14.67400,   -54.81000,    +1.97200
   688055027,   -0.00146,    -0.00805,    +1.00357,   +0.10978,    +0.07453,    +0.00122,  -14.67400,   -54.81000,    +1.97200
   688066280,   +0.00439,    -0.00659,    +0.99332,   +0.11711,    +0.07697,    +0.00000,  -14.90600,   -54.75200,    +1.79800
   688077534,   -0.00293,    -0.01244,    +0.99552,   +0.10978,    +0.07941,    +0.00611,  -14.96400,   -55.10000,    +2.61000
   688088783,   +0.00073,    -0.01025,    +0.99332,   +0.11711,    +0.07575,    +0.00000,  -14.44200,   -54.98400,    +1.04400
   688100041,   +0.00073,    -0.00366,    +0.99772,   +0.10978,    +0.07453,    +0.00000,  -14.55800,   -54.86800,    +1.45000
   688111287,   -0.01244,    -0.01391,    +0.99479,   +0.11345,    +0.07453,    +0.00244,  -14.21000,   -54.86800,    +1.62400
   688122537,   -0.00659,    -0.00952,    +0.99918,   +0.11834,    +0.07453,    +0.00244,  -14.38400,   -55.04200,    +1.79800
   688133785,   -0.00073,    -0.01171,    +0.99406,   +0.10978,    +0.07819,    +0.00244,  -14.84800,   -55.85400,    +1.50800
   688145050,   -0.00439,    -0.01098,    +0.99991,   +0.11834,    +0.07575,    +0.00244,  -14.84800,   -55.85400,    +1.50800
   688156363,   -0.00220,    -0.01171,    +1.00064,   +0.11223,    +0.07453,    +0.00000,  -14.50000,   -54.69400,    +1.04400
   688167613,   -0.00512,    -0.00878,    +0.99479,   +0.10856,    +0.07697,    -0.00122,  -14.79000,   -54.98400,    +1.33400
   688178860,   -0.00366,    -0.00073,    +0.99698,   +0.11223,    +0.07819,    -0.00489,  -14.50000,   -54.92600,    +2.03000
   688190133,   +0.00220,    -0.01098,    +0.98966,   +0.10978,    +0.07819,    -0.00367,  -14.44200,   -54.98400,    +1.45000
   688201381,   +0.00000,    -0.01757,    +0.99332,   +0.10612,    +0.07819,    +0.00367,  -14.73200,   -55.04200,    +2.32000
   688212669,   -0.00073,    -0.00878,    +0.99479,   +0.11467,    +0.07941,    +0.00489,  -15.02200,   -55.27400,    +1.27600
   688223911,   +0.00439,    -0.01171,    +0.99552,   +0.11223,    +0.07819,    +0.00244,  -14.96400,   -54.86800,    +1.97200
   688235183,   -0.00512,    -0.00805,    +0.99991,   +0.11223,    +0.07453,    +0.00611,  -14.96400,   -54.86800,    +1.97200
   688246455,   +0.00293,    -0.00366,    +0.99698,   +0.10734,    +0.07208,    +0.00367,  -14.32600,   -54.92600,    +1.39200
   688257712,   -0.00878,    -0.00805,    +0.99406,   +0.10367,    +0.07575,    +0.00000,  -14.84800,   -54.46200,    +1.74000
   688268970,   +0.00000,    -0.01318,    +0.99479,   +0.11101,    +0.06842,    -0.00367,  -14.79000,   -54.34600,    +1.45000
   688280230,   -0.00659,    -0.00952,    +1.00723,   +0.10734,    +0.07819,    +0.00122,  -14.50000,   -54.63600,    +1.16000
   688291478,   -0.00586,    -0.00805,    +0.99406,   +0.11223,    +0.07575,    +0.00122,  -14.90600,   -54.57800,    +1.21800
   688302733,   +0.00000,    -0.00586,    +0.99332,   +0.10856,    +0.07330,    +0.00000,  -14.50000,   -54.81000,    +1.16000
   688313980,   +0.00220,    -0.00439,    +0.99698,   +0.10612,    +0.07697,    +0.00122,  -14.73200,   -55.15800,    +0.92800
   688325240,   -0.00878,    -0.01391,    +0.99113,   +0.11101,    +0.07575,    +0.00244,  -14.73200,   -55.15800,    +0.92800
   688336487,   +0.00073,    -0.01025,    +1.00138,   +0.10978,    +0.07330,    +0.00244,  -14.44200,   -54.81000,    +1.79800
   688347751,   +0.00293,    -0.00952,    +0.99479,   +0.10490,    +0.07697,    +0.00244,  -14.73200,   -54.92600,    +0.98600
   688358999,   -0.00805,    -0.00805,    +0.99698,   +0.11711,    +0.07941,    +0.00000,  -14.67400,   -55.15800,    +0.98600
   688370263,   +0.00000,    -0.01537,    +0.98966,   +0.10856,    +0.07575,    +0.00244,  -14.55800,   -54.81000,    +1.68200
   688381511,   +0.00146,    -0.01318,    +1.00064,   +0.10978,    +0.07330,    +0.00122,  -14.32600,   -54.81000,    +0.92800
   688392810,   -0.00220,    -0.00952,    +1.00284,   +0.10978,    +0.07453,    +0.00244,  -14.44200,   -55.04200,    +0.92800
   688403730,   -0.00439,    -0.00586,    +0.99332,   +0.11467,    +0.07941,    +0.00122,  -14.67400,   -54.86800,    +0.75400
   688414648,   -0.00952,    -0.01098,    +0.99186,   +0.10856,    +0.08063,    +0.00122,  -14.67400,   -54.86800,    +0.75400
   688425539,   -0.00512,    -0.01684,    +0.99772,   +0.11589,    +0.07575,    -0.00367,  -14.67400,   -54.34600,    +0.63800
   688436431,   -0.00512,    -0.01610,    +1.00211,   +0.10856,    +0.07453,    +0.00122,  -14.55800,   -54.81000,    +0.11600
   688447324,   -0.00439,    -0.01098,    +0.99625,   +0.10978,    +0.07941,    +0.00000,  -14.50000,   -53.99800,    +0.69600
   688458215,   +0.00146,    -0.00952,    +1.00357,   +0.11101,    +0.07941,    +0.00122,  -15.02200,   -54.63600,    +0.75400
   688469106,   +0.00146,    -0.01025,    +0.99845,   +0.10856,    +0.08063,    +0.00000,  -14.73200,   -54.81000,    +0.92800
   688479998,   +0.00000,    -0.00805,    +0.99698,   +0.10367,    +0.07330,    -0.00244,  -15.13800,   -55.04200,    +1.33400
   688490889,   -0.00366,    -0.01098,    +0.99698,   +0.11467,    +0.07453,    +0.00122,  -15.13800,   -55.04200,    +1.33400
   688501786,   +0.00073,    -0.01318,    +0.99479,   +0.11345,    +0.07819,    +0.00244,  -15.37000,   -54.57800,    +1.27600
   688513048,   -0.00293,    -0.00659,    +0.99332,   +0.11467,    +0.07819,    -0.00122,  -15.02200,   -54.52000,    +1.62400
   688524353,   -0.00220,    -0.00878,    +0.98747,   +0.11101,    +0.07086,    +0.00000,  -14.67400,   -54.81000,    +1.16000
   688535601,   +0.00146,    -0.00439,    +0.99479,   +0.10856,    +0.07208,    +0.00367,  -14.50000,   -54.69400,    +0.58000
   688546849,   +0.00293,    -0.00659,    +0.99552,   +0.11223,    +0.08063,    +0.00367,  -15.02200,   -54.86800,    +0.75400
   688558095,   -0.00146,    -0.00805,    +0.98966,   +0.11711,    +0.07575,    -0.00122,  -14.44200,   -54.69400,    +0.92800
   688569343,   +0.00146,    -0.00439,    +0.99040,   +0.11223,    +0.08186,    -0.00122,  -14.44200,   -54.69400,    +0.92800
   688580591,   -0.00586,    -0.01391,    +0.99772,   +0.10978,    +0.07697,    +0.00000,  -14.55800,   -55.33200,    +0.87000
   688591841,   -0.00293,    -0.00732,    +0.98527,   +0.11467,    +0.07819,    +0.00000,  -15.25400,   -55.39000,    +1.10200
   688603091,   -0.00586,    -0.00512,    +0.99918,   +0.10978,    +0.07697,    +0.00489,  -15.19600,   -54.92600,    +0.92800
   688614372,   -0.00146,    -0.00293,    +0.99332,   +0.10856,    +0.07941,    +0.00122,  -14.55800,   -54.86800,    +1.16000
   688625624,   +0.00000,    -0.01757,    +0.99772,   +0.11101,    +0.07575,    -0.00244,  -14.84800,   -54.69400,    +0.87000
   688636872,   +0.00146,    -0.01098,    +0.99552,   +0.10978,    +0.07330,    +0.00000,  -14.84800,   -55.10000,    +0.63800
   688648125,   -0.00366,    -0.01610,    +0.99259,   +0.10856,    +0.07208,    +0.00000,  -14.55800,   -54.86800,    +0.52200
   688659368,   -0.00146,    -0.00586,    +0.98820,   +0.11345,    +0.07208,    +0.00000,  -14.61600,   -54.75200,    +1.16000
   688670614,   -0.00732,    -0.01098,    +0.99552,   +0.10978,    +0.07697,    +0.00244,  -14.61600,   -54.75200,    +1.16000
   688681886,   +0.00146,    -0.01025,    +1.00796,   +0.11101,    +0.08186,    +0.00367,  -14.73200,   -54.63600,    +0.98600
   688693133,   -0.00512,    -0.00659,    +0.98674,   +0.10856,    +0.07453,    +0.00244,  -14.55800,   -54.57800,    +0.34800
   688704383,   -0.00073,    -0.00805,    +0.99406,   +0.11467,    +0.07819,    +0.00122,  -14.73200,   -54.52000,    +0.87000
   688715629,   +0.00366,    -0.00878,    +1.00211,   +0.10978,    +0.07941,    -0.00244,  -14.21000,   -55.27400,    -0.23200
   688726875,   -0.00293,    -0.00586,    +0.98893,   +0.11345,    +0.07453,    +0.00122,  -14.32600,   -54.92600,    +0.40600
   688738124,   -0.00732,    -0.00586,    +0.99259,   +0.10856,    +0.07208,    +0.00244,  -14.79000,   -54.63600,    +1.45000
   688749374,   +0.00366,    -0.01171,    +0.99406,   +0.11101,    +0.07697,    +0.00367,  -15.13800,   -54.69400,    +1.85600
   688760622,   -0.00952,    -0.00952,    +0.99625,   +0.11711,    +0.07941,    +0.00000,  -15.13800,   -54.69400,    +1.85600
   688771885,   -0.00220,    -0.01025,    +0.99625,   +0.10734,    +0.08063,    +0.00367,  -14.73200,   -55.04200,    +1.27600
   688783132,   +0.00220,    -0.00659,    +0.99698,   +0.11101,    +0.07575,    +0.00000,  -14.55800,   -54.63600,    +1.27600
   688794410,   +0.00073,    -0.00439,    +0.99625,   +0.10490,    +0.07575,    +0.00000,  -14.73200,   -55.10000,    +1.39200
   688805659,   -0.00659,    -0.01318,    +0.99113,   +0.10856,    +0.07575,    +0.00000,  -14.79000,   -55.39000,    +0.52200
   688816929,   -0.00146,    -0.00878,    +0.98820,   +0.10856,    +0.07453,    +0.00122,  -15.02200,   -54.81000,    +0.75400
   688828176,   -0.00586,    -0.01318,    +0.99259,   +0.11589,    +0.08186,    +0.00489,  -14.61600,   -55.33200,    +1.45000
   688839445,   -0.00366,    -0.00805,    +0.99332,   +0.10978,    +0.08186,    -0.00244,  -14.79000,   -54.92600,    +1.45000
   688850690,   -0.00512,    -0.01244,    +0.99845,   +0.11467,    +0.07575,    +0.00122,  -14.79000,   -54.92600,    +1.45000
   688861937,   +0.00000,    -0.01976,    +1.00138,   +0.10734,    +0.07819,    -0.00122,  -14.21000,   -54.69400,    +1.45000
   688873242,   +0.00146,    -0.00439,    +0.99918,   +0.11345,    +0.07575,    +0.00122,  -14.90600,   -54.92600,    +1.16000
   688884522,   -0.00073,    -0.00293,    +0.99772,   +0.11345,    +0.08430,    +0.00367,  -14.38400,   -55.04200,    +1.39200
   688895773,   -0.00586,    -0.00878,    +1.00064,   +0.10978,    +0.08063,    +0.00122,  -14.44200,   -54.98400,    +1.56600
   688907065,   +0.00073,    -0.00659,    +1.00064,   +0.11467,    +0.07697,    +0.00244,  -14.90600,   -55.56400,    +1.91400
   688918314,   +0.00073,    -0.01610,    +0.99698,   +0.10978,    +0.07941,    +0.00244,  -14.50000,   -55.27400,    +1.97200
   688929563,   -0.00732,    -0.00805,    +0.99991,   +0.11223,    +0.07575,    +0.00244,  -14.67400,   -54.92600,    +1.33400
   688940811,   +0.00146,    -0.00732,    +0.99698,   +0.10856,    +0.07697,    -0.00367,  -14.67400,   -54.92600,    +1.33400
   688952061,   +0.00000,    -0.01025,    +1.00138,   +0.11467,    +0.07453,    +0.00489,  -15.08000,   -55.15800,    +1.91400
   688963307,   -0.01098,    -0.00878,    +0.99332,   +0.10612,    +0.07330,    +0.00244,  -14.55800,   -54.81000,    +2.14600
   688974560,   -0.00439,    -0.00732,    +0.99332,   +0.11101,    +0.07575,    -0.00244,  -14.44200,   -55.44800,    +2.08800
   688985807,   +0.00220,    -0.00293,    +0.99332,   +0.11711,    +0.07453,    +0.00000,  -14.79000,   -55.04200,    +1.27600
   688997072,   -0.00220,    -0.01244,    +0.99698,   +0.11101,    +0.07819,    +0.31032,  -14.50000,   -54.52000,    +0.98600
   689008319,   -0.00366,    -0.00293,    +0.99991,   +0.10367,    +0.07819,    +0.00244,  -14.73200,   -54.75200,    +0.17400
   689019608,   -0.00293,    -0.00586,    +0.99406,   +0.10734,    +0.08186,    +0.00122,  -14.67400,   -54.81000,    +1.45000
   689030868,   -0.00512,    -0.01903,    +0.99772,   +0.11101,    +0.07575,    -0.00122,  -14.67400,   -54.81000,    +1.45000
   689042135,   -0.00366,    -0.01976,    +0.99479,   +0.10978,    +0.07941,    +0.00000,  -14.38400,   -54.92600,    +2.37800
   689053382,   +0.00000,    -0.00586,    +0.99259,   +0.10856,    +0.07453,    +0.00000,  -14.21000,   -55.21600,    +1.16000
   689064682,   -0.00512,    -0.00878,    +0.98966,   +0.10978,    +0.07208,    +0.00244,  -15.31200,   -54.81000,    +0.81200
   689075927,   +0.00073,    -0.00220,    +0.99406,   +0.11101,    +0.07941,    +0.00000,  -14.21000,   -54.92600,    +1.16000
   689087186,   -0.00146,    -0.01098,    +0.99186,   +0.11467,    +0.07941,    +0.00489,  -15.19600,   -54.57800,    +1.39200
   689098434,   -0.00586,    -0.00878,    +0.99332,   +0.11589,    +0.07086,    -0.00244,  -13.97800,   -54.63600,    +1.16000
   689109692,   +0.00000,    -0.00952,    +0.99259,   +0.11101,    +0.07330,    +0.00489,  -14.55800,   -55.04200,    +1.16000
   689120939,   +0.00146,    -0.00512,    +0.99552,   +0.11345,    +0.07697,    +0.00122,  -14.55800,   -55.04200,    +1.16000
   689132208,   -0.00293,    -0.00659,    +0.99625,   +0.10978,    +0.07575,    +0.00122,  -14.50000,   -54.86800,    +1.45000
   689143456,   -0.01318,    -0.01098,    +0.99552,   +0.10734,    +0.06964,    +0.00367,  -14.67400,   -54.46200,    +1.68200
   689154710,   -0.01171,    -0.01464,    +0.99991,   +0.10734,    +0.07330,    +0.00122,  -14.44200,   -54.98400,    +1.85600
   689165957,   +0.00073,    -0.01025,    +0.99918,   +0.10978,    +0.07819,    +0.00367,  -15.13800,   -55.04200,    +1.39200
   689177230,   -0.00366,    -0.01171,    +0.99479,   +0.10490,    +0.07819,    -0.00367,  -14.55800,   -55.21600,    +1.79800
   689188474,   +0.00073,    -0.00878,    +0.98600,   +0.10734,    +0.07819,    -0.00122,  -14.90600,   -54.63600,    +1.74000
   689199739,   -0.00073,    -0.00512,    +0.99918,   +0.11711,    +0.07941,    +0.00733,  -15.08000,   -55.21600,    +1.27600
   689211000,   -0.00220,    -0.01391,    +0.99625,   +0.10734,    +0.07575,    -0.00122,  -15.08000,   -55.21600,    +1.27600
   689222251,   +0.00000,    -0.01318,    +1.00430,   +0.11956,    +0.07941,    +0.00244,  -14.44200,   -55.21600,    +1.85600
   689233495,   +0.00073,    -0.00878,    +0.99186,   +0.11223,    +0.07941,    +0.00122,  -15.13800,   -54.57800,    +1.56600
   689244860,   +0.00220,    -0.01244,    +0.99186,   +0.10612,    +0.07819,    -0.00244,  -15.25400,   -54.28800,    +2.26200
   689256115,   -0.00952,    -0.01391,    +0.99332,   +0.11711,    +0.07697,    +0.00122,  -14.96400,   -54.57800,    +2.14600
   689267372,   +0.00146,    -0.00952,    +0.99625,   +0.11711,    +0.07453,    -0.00367,  -14.90600,   -55.15800,    +1.62400
   689278621,   -0.00073,    -0.00293,    +0.99552,   +0.11223,    +0.08552,    -0.00122,  -15.25400,   -54.92600,    +2.08800
   689289875,   -0.00659,    -0.01830,    +1.00064,   +0.11467,    +0.07330,    -0.00489,  -14.50000,   -54.46200,    +2.20400
   689301124,   -0.00586,    -0.00512,    +0.99991,   +0.10734,    +0.08063,    +0.00367,  -14.50000,   -54.46200,    +2.20400
   689312370,   +0.00146,    -0.01025,    +0.99259,   +0.11711,    +0.07453,    -0.00122,  -15.02200,   -55.15800,    +2.14600
   689323619,   -0.00220,    -0.00805,    +0.99040,   +0.11345,    +0.07575,    -0.00489,  -14.84800,   -55.15800,    +1.79800
   689334889,   -0.00220,    -0.00366,    +0.99479,   +0.10734,    +0.08063,    +0.00367,  -15.02200,   -54.28800,    +0.92800
   689346139,   +0.00000,    -0.01025,    +0.98820,   +0.11956,    +0.08308,    +0.00122,  -14.84800,   -54.40400,    +0.92800
   689357391,   -0.00439,    -0.00659,    +0.99845,   +0.11101,    +0.07941,    +0.00122,  -15.13800,   -54.69400,    +1.39200
   689368634,   -0.00366,    -0.00805,    +0.99991,   +0.11223,    +0.08430,    +0.00367,  -15.37000,   -54.57800,    +1.45000
   689379912,   +0.00000,    -0.01391,    +0.99625,   +0.11345,    +0.07575,    +0.00244,  -15.08000,   -54.69400,    +0.52200
   689391156,   -0.00146,    -0.00878,    +0.99845,   +0.10001,    +0.07941,    +0.00244,  -15.08000,   -54.69400,    +0.52200
   689402403,   +0.00146,    -0.01318,    +0.99479,   +0.11223,    +0.07819,    -0.00122,  -14.50000,   -54.05600,    +1.56600
   689413649,   -0.00146,    -0.01610,    +0.99625,   +0.10612,    +0.08308,    +0.00122,  -15.25400,   -54.52000,    +0.46400
   689424952,   -0.00220,    -0.01610,    +1.00284,   +0.10856,    +0.07941,    -0.00122,  -15.19600,   -54.63600,    +0.75400
   689436198,   -0.00366,    -0.01025,    +0.99113,   +0.10978,    +0.08063,    +0.00000,  -14.96400,   -54.75200,    +2.14600
   689447445,   -0.00878,    -0.00659,    +0.99479,   +0.11223,    +0.07575,    +0.00244,  -15.19600,   -54.34600,    +1.68200
   689458697,   +0.00220,    -0.00586,    +0.99698,   +0.10978,    +0.07575,    +0.00122,  -15.19600,   -54.81000,    +1.97200
   689469963,   -0.00366,    -0.00805,    +0.99698,   +0.11101,    +0.07819,    +0.00244,  -15.42800,   -54.92600,    +1.50800
   689481210,   -0.00659,    -0.00878,    +0.99772,   +0.11467,    +0.07697,    +0.00000,  -15.42800,   -54.92600,    +1.50800
   689492457,   +0.00000,    -0.01391,    +0.99040,   +0.11467,    +0.07819,    +0.00489,  -14.84800,   -54.75200,    +1.45000
   689503719,   -0.00220,    -0.00659,    +0.99332,   +0.11223,    +0.08186,    +0.00122,  -15.42800,   -55.10000,    +0.75400
   689515007,   -0.00366,    -0.01391,    +0.99406,   +0.11589,    +0.08308,    +0.00244,  -15.31200,   -55.04200,    +1.74000
   689526256,   +0.00073,    -0.00805,    +0.99332,   +0.11589,    +0.07453,    +0.00000,  -14.79000,   -55.15800,    +1.85600
   689537524,   +0.00000,    -0.00732,    +0.99845,   +0.11345,    +0.07330,    +0.00611,  -14.73200,   -54.81000,    +1.79800
   689548769,   -0.00146,    -0.01464,    +0.99991,   +0.11101,    +0.07453,    -0.00244,  -14.50000,   -54.23000,    +1.10200
   689560035,   -0.00586,    -0.00732,    +1.00138,   +0.11101,    +0.08186,    -0.00122,  -15.25400,   -54.81000,    +2.66800
   689571283,   -0.00659,    -0.00732,    +0.99698,   +0.11589,    +0.08186,    +0.00122,  -15.25400,   -54.81000,    +2.37800
   689582535,   -0.00073,    -0.01464,    +0.99918,   +0.11101,    +0.07697,    +0.00000,  -15.08000,   -54.34600,    +2.37800
   689593780,   -0.00073,    -0.00878,    +0.99406,   +0.11589,    +0.07941,    +0.00122,  -15.13800,   -54.86800,    +1.21800
   694490653,   -0.01318,    +0.99259,    -0.01025,   +0.11345,    +0.07697,    -0.00122,   +0.05800,   -17.98000,    -4.35000
   694501892,   -0.01391,    +0.98600,    -0.00512,   +0.11101,    +0.07575,    +0.00244,   -0.05800,   -18.03800,    -3.77000
   694513090,   -0.00878,    +0.98674,    -0.00659,   +0.11345,    +0.07086,    +0.00367,   -0.05800,   -17.28400,    -4.52400
   694524317,   -0.01171,    +0.98088,    -0.01098,   +0.11223,    +0.07453,    +0.00122,   -0.52200,   -17.74800,    -4.58200
   694535514,   -0.01610,    +0.97942,    -0.01537,   +0.11223,    +0.07330,    +0.00244,   -0.52200,   -17.80600,    -4.29200
   694546704,   -0.01464,    +0.98527,    -0.01757,   +0.11711,    +0.07330,    -0.00122,   +0.29000,   -17.86400,    -5.27800
   694557899,   -0.01098,    +0.98454,    -0.00366,   +0.10612,    +0.07575,    +0.00367,   -0.34800,   -17.69000,    -5.27800
   694569088,   -0.01318,    +0.98893,    -0.01464,   +0.10856,    +0.08063,    +0.00122,   -0.46400,   -17.80600,    -5.45200
   694580277,   -0.01171,    +0.98527,    -0.01025,   +0.11345,    +0.08063,    -0.00122,   -0.46400,   -17.80600,    -5.45200
   694591523,   -0.01391,    +0.97942,    -0.01391,   +0.11223,    +0.07575,    +0.00489,   -0.52200,   -17.16800,    -4.52400
   694602767,   -0.01391,    +0.98674,    -0.01537,   +0.10734,    +0.08186,    +0.00000,   -0.81200,   -17.74800,    -5.56800
   694614095,   -0.01610,    +0.98600,    -0.01464,   +0.10612,    +0.07941,    +0.00000,   -0.92800,   -17.92200,    -4.29200
   694625348,   -0.00732,    +0.98381,    -0.01464,   +0.11467,    +0.08430,    +0.00122,   -0.81200,   -18.09600,    -4.11800
   694636592,   -0.02123,    +0.99040,    -0.01244,   +0.10612,    +0.07819,    +0.00122,   -0.05800,   -17.51600,    -4.98800
   694647845,   -0.01025,    +0.98088,    -0.00952,   +0.10490,    +0.07453,    +0.00489,   -0.58000,   -17.34200,    -4.69800
   694659087,   -0.01610,    +0.98454,    -0.01464,   +0.11345,    +0.07453,    +0.00611,   -0.63800,   -17.22600,    -4.11800
   694670331,   -0.01537,    +0.97795,    -0.01464,   +0.10856,    +0.08552,    -0.00244,   -0.63800,   -17.22600,    -4.11800
   694681592,   -0.01830,    +0.99259,    -0.01171,   +0.10978,    +0.07819,    +0.00244,   -0.63800,   -17.86400,    -4.35000
   694692840,   -0.01610,    +0.98161,    -0.00586,   +0.11101,    +0.08063,    +0.00122,   -0.63800,   -17.40000,    -4.98800
   694704090,   -0.02123,    +0.99332,    -0.00512,   +0.10856,    +0.07330,    +0.00122,   -0.11600,   -17.69000,    -4.00200
   694715341,   -0.00952,    +0.99259,    -0.01976,   +0.11589,    +0.07697,    +0.00122,   -0.63800,   -17.34200,    -4.23400
   694726588,   -0.01464,    +0.99625,    -0.01025,   +0.11467,    +0.07330,    +0.00122,   -0.46400,   -17.74800,    -4.11800
   694737837,   -0.01171,    +0.99186,    -0.01244,   +0.10612,    +0.07330,    +0.00244,   +0.58000,   -17.98000,    -4.58200
   694749081,   -0.00878,    +0.98088,    -0.01318,   +0.10978,    +0.08063,    +0.00244,   -0.52200,   -18.38600,    -4.64000
   694760339,   -0.01830,    +0.98600,    -0.00659,   +0.11345,    +0.07697,    -0.00244,   -0.52200,   -18.38600,    -4.64000
   694771585,   -0.01684,    +0.98161,    -0.01464,   +0.10490,    +0.08063,    +0.00244,   -0.05800,   -17.51600,    -4.00200
   694782829,   -0.01171,    +0.97942,    -0.00805,   +0.11345,    +0.07941,    +0.00244,   +0.05800,   -18.03800,    -3.94400
   694794076,   -0.00732,    +0.99113,    -0.00659,   +0.11101,    +0.07941,    +0.00367,   +0.05800,   -17.80600,    -4.58200
   694805327,   -0.00586,    +0.98527,    -0.00366,   +0.11223,    +0.07697,    +0.00244,   +0.17400,   -17.92200,    -4.46600
   694816571,   -0.01684,    +0.98308,    -0.00878,   +0.11345,    +0.07575,    +0.00244,   +0.11600,   -17.05200,    -4.29200
   694827819,   -0.01391,    +0.99113,    -0.01098,   +0.11589,    +0.07575,    +0.00367,   +0.75400,   -17.74800,    -4.46600
   694839068,   -0.01098,    +0.98600,    -0.00586,   +0.10856,    +0.08430,    +0.00122,   +0.29000,   -17.86400,    -4.58200
   694850459,   -0.01464,    +0.98308,    -0.01464,   +0.10978,    +0.07697,    +0.00000,   -0.17400,   -17.86400,    -4.93000
   694861704,   -0.01098,    +0.98161,    -0.01903,   +0.11101,    +0.07575,    +0.00244,   -0.17400,   -17.86400,    -4.93000
   694872948,   -0.01537,    +0.98600,    -0.02050,   +0.11711,    +0.07819,    +0.00367,   -0.40600,   -18.09600,    -4.75600
   694884233,   -0.00586,    +0.99479,    -0.01098,   +0.11467,    +0.06964,    +0.00000,   -0.69600,   -17.34200,    -4.64000
   694895478,   -0.02123,    +0.98161,    -0.01610,   +0.11223,    +0.07453,    +0.00000,   -0.17400,   -18.09600,    -4.98800
   694906725,   -0.01610,    +0.99625,    -0.01391,   +0.10978,    +0.07819,    +0.00122,   -0.69600,   -18.38600,    -4.23400
   694917988,   -0.01171,    +0.98893,    -0.01025,   +0.10856,    +0.07697,    +0.00367,   -0.11600,   -17.86400,    -4.11800
   694929235,   -0.01976,    +0.98088,    -0.01171,   +0.10734,    +0.08308,    +0.00489,   +0.34800,   -17.86400,    -5.16200
   694940478,   -0.01610,    +0.98454,    -0.01391,   +0.10490,    +0.08186,    +0.00122,   -0.52200,   -17.63200,    -4.93000
   694951724,   -0.01025,    +0.98161,    -0.01244,   +0.11345,    +0.07453,    +0.00000,   -0.52200,   -17.63200,    -4.93000
   694962967,   -0.01244,    +0.97502,    -0.01757,   +0.10612,    +0.08186,    -0.00367,   -0.81200,   -17.98000,    -4.64000
   694974213,   -0.01537,    +0.99406,    -0.02196,   +0.11467,    +0.08186,    +0.00489,   -0.40600,   -17.57400,    -4.40800
   694985473,   -0.00878,    +0.98454,    -0.01244,   +0.11345,    +0.07819,    +0.00000,   -0.46400,   -17.51600,    -4.40800
   694996718,   -0.01098,    +0.98454,    -0.00439,   +0.11101,    +0.08308,    +0.00244,   +0.11600,   -17.34200,    -4.98800
   695008015,   -0.01610,    +0.98747,    -0.01610,   +0.11101,    +0.07453,    +0.00244,   -0.05800,   -17.63200,    -4.69800
   695019266,   -0.01171,    +0.97795,    +0.00000,   +0.11101,    +0.08186,    +0.00367,   -0.52200,   -17.86400,    -4.93000
   695030530,   -0.01464,    +0.98381,    -0.01391,   +0.11101,    +0.08430,    +0.00367,   -1.04400,   -18.27000,    -4.52400
   695041776,   -0.00878,    +0.98820,    -0.01098,   +0.10490,    +0.08063,    +0.00244,   -1.04400,   -18.27000,    -4.52400
   695053018,   -0.01391,    +0.98893,    -0.01244,   +0.11101,    +0.08186,    +0.00122,   -0.58000,   -17.69000,    -4.87200
   695064264,   -0.00878,    +0.99625,    -0.01464,   +0.10490,    +0.07819,    +0.00367,   -0.81200,   -17.34200,    -4.87200
   695075521,   -0.01098,    +0.98454,    -0.02050,   +0.11467,    +0.08063,    -0.00244,   -0.69600,   -17.98000,    -4.46600
   695086768,   -0.01830,    +0.98820,    -0.01464,   +0.11345,    +0.08186,    +0.00489,   -0.81200,   -18.32800,    -4.52400
   695098031,   -0.01464,    +0.98454,    -0.01025,   +0.11467,    +0.08186,    +0.00611,   -1.33400,   -17.40000,    -4.93000
   695109276,   -0.01684,    +0.97429,    -0.01610,   +0.11345,    +0.07941,    +0.00122,   -1.16000,   -17.57400,    -4.23400
   695120543,   -0.00952,    +0.97502,    -0.01830,   +0.10734,    +0.08308,    -0.00367,   -0.58000,   -17.51600,    -4.81400
   695131789,   -0.00952,    +0.99479,    -0.01391,   +0.11101,    +0.07819,    +0.00122,   -0.58000,   -17.51600,    -4.81400
   695143057,   -0.02342,    +0.98381,    -0.01684,   +0.11345,    +0.07819,    +0.00489,   -0.81200,   -17.98000,    -4.87200
   695154359,   -0.00878,    +0.97942,    -0.00732,   +0.10978,    +0.07697,    +0.00000,   -1.04400,   -17.74800,    -4.58200
   695165605,   -0.01171,    +0.98966,    -0.01464,   +0.11589,    +0.07697,    +0.00367,   +0.34800,   -18.27000,    -4.64000
